id,age,sex,sleep,stress,shift,fatigue,fatigue_label,sex_label,age_group
57636,21,0.0,8.75,4.5,1,0,Rendah,Female,Muda (<30)
57637,30,1.0,6.57,7.7,1,1,Sedang,Male,Muda (<30)
57638,28,1.0,7.36,4.4,1,0,Rendah,Male,Muda (<30)
57639,49,1.0,7.62,7.1,1,1,Sedang,Male,Senior (>45)
57640,21,0.0,7.23,2.5,1,0,Rendah,Female,Muda (<30)
57641,32,0.0,5.02,5.8,1,1,Sedang,Female,Dewasa (30-45)
57642,56,1.0,6.69,5.8,1,1,Sedang,Male,Senior (>45)
57643,33,1.0,6.55,5.6,1,1,Sedang,Male,Dewasa (30-45)
57644,22,1.0,8.43,6.8,1,1,Sedang,Male,Muda (<30)
57645,27,1.0,10.3,2.0,1,0,Rendah,Male,Muda (<30)
57646,38,0.0,5.58,6.5,1,1,Sedang,Female,Dewasa (30-45)
57647,18,0.0,5.15,7.8,1,1,Sedang,Female,Muda (<30)
57648,58,,7.69,6.4,1,1,Sedang,,Senior (>45)
57649,36,1.0,5.98,4.0,1,1,Sedang,Male,Dewasa (30-45)
57650,40,1.0,4.98,7.2,1,2,Tinggi,Male,Dewasa (30-45)
57651,33,0.0,5.61,5.9,1,1,Sedang,Female,Dewasa (30-45)
57652,56,1.0,6.89,4.7,1,0,Rendah,Male,Senior (>45)
57653,36,0.0,7.48,5.2,1,1,Sedang,Female,Dewasa (30-45)
57654,39,1.0,5.19,7.6,1,1,Sedang,Male,Dewasa (30-45)
57655,48,0.0,4.15,6.5,1,2,Tinggi,Female,Senior (>45)
57656,48,0.0,3.32,6.4,1,2,Tinggi,Female,Senior (>45)
57657,19,0.0,6.8,5.6,1,1,Sedang,Female,Muda (<30)
57658,27,0.0,6.4,5.3,1,1,Sedang,Female,Muda (<30)
57659,26,1.0,6.74,4.1,1,0,Rendah,Male,Muda (<30)
57660,18,1.0,6.02,8.7,1,1,Sedang,Male,Muda (<30)
57661,49,0.0,5.69,5.6,1,1,Sedang,Female,Senior (>45)
57662,27,1.0,9.11,1.0,1,0,Rendah,Male,Muda (<30)
57663,28,0.0,6.7,4.9,1,0,Rendah,Female,Muda (<30)
57664,21,1.0,5.1,8.2,1,1,Sedang,Male,Muda (<30)
57665,63,0.0,7.29,2.9,1,0,Rendah,Female,Senior (>45)
57666,46,1.0,8.24,4.3,1,0,Rendah,Male,Senior (>45)
57667,36,1.0,8.45,3.1,1,0,Rendah,Male,Dewasa (30-45)
57668,43,0.0,6.12,5.8,1,1,Sedang,Female,Dewasa (30-45)
57669,43,1.0,7.07,7.4,1,1,Sedang,Male,Dewasa (30-45)
57670,39,0.0,5.39,6.2,1,1,Sedang,Female,Dewasa (30-45)
57671,24,0.0,7.87,4.0,1,0,Rendah,Female,Muda (<30)
57672,41,0.0,5.66,7.3,1,1,Sedang,Female,Dewasa (30-45)
57673,36,0.0,5.87,6.3,1,1,Sedang,Female,Dewasa (30-45)
57674,41,0.0,7.38,3.2,1,0,Rendah,Female,Dewasa (30-45)
57675,35,1.0,5.55,5.6,1,1,Sedang,Male,Dewasa (30-45)
57676,56,1.0,6.85,9.3,1,1,Sedang,Male,Senior (>45)
57677,38,1.0,4.99,5.0,1,1,Sedang,Male,Dewasa (30-45)
57678,36,0.0,7.97,3.7,1,0,Rendah,Female,Dewasa (30-45)
57679,47,0.0,4.17,6.6,1,2,Tinggi,Female,Senior (>45)
57680,30,0.0,5.97,5.9,1,1,Sedang,Female,Muda (<30)
57681,27,0.0,3.82,6.0,1,1,Sedang,Female,Muda (<30)
57682,33,0.0,6.3,7.0,1,1,Sedang,Female,Dewasa (30-45)
57683,36,0.0,4.85,7.3,1,2,Tinggi,Female,Dewasa (30-45)
57684,25,1.0,8.67,3.0,1,0,Rendah,Male,Muda (<30)
57685,40,1.0,7.24,4.4,1,0,Rendah,Male,Dewasa (30-45)
57686,45,0.0,6.5,5.0,1,0,Rendah,Female,Dewasa (30-45)
57687,36,0.0,8.25,5.1,1,1,Sedang,Female,Dewasa (30-45)
57688,34,1.0,7.25,3.7,1,0,Rendah,Male,Dewasa (30-45)
57689,27,0.0,4.89,9.0,1,2,Tinggi,Female,Muda (<30)
57690,51,0.0,7.37,6.3,1,1,Sedang,Female,Senior (>45)
57691,42,0.0,6.34,5.6,1,1,Sedang,Female,Dewasa (30-45)
57692,33,1.0,6.69,7.5,1,1,Sedang,Male,Dewasa (30-45)
57693,39,0.0,5.37,5.7,1,1,Sedang,Female,Dewasa (30-45)
57694,28,0.0,5.86,6.5,1,1,Sedang,Female,Muda (<30)
57695,20,0.0,4.11,8.3,1,2,Tinggi,Female,Muda (<30)
57696,24,1.0,7.89,7.4,1,1,Sedang,Male,Muda (<30)
57697,21,1.0,4.57,6.5,1,2,Tinggi,Male,Muda (<30)
57698,34,1.0,5.45,7.3,1,1,Sedang,Male,Dewasa (30-45)
57699,37,0.0,7.17,10.0,1,1,Sedang,Female,Dewasa (30-45)
57700,30,1.0,6.46,5.8,1,1,Sedang,Male,Muda (<30)
57701,34,0.0,8.25,1.2,1,0,Rendah,Female,Dewasa (30-45)
57702,21,1.0,6.79,6.2,1,1,Sedang,Male,Muda (<30)
57703,43,0.0,7.32,6.2,1,1,Sedang,Female,Dewasa (30-45)
57704,19,1.0,8.17,5.2,1,1,Sedang,Male,Muda (<30)
57705,38,1.0,5.42,5.6,1,1,Sedang,Male,Dewasa (30-45)
57706,31,1.0,5.36,6.7,1,1,Sedang,Male,Dewasa (30-45)
57707,24,1.0,6.51,7.3,1,1,Sedang,Male,Muda (<30)
57708,34,0.0,8.3,5.6,1,1,Sedang,Female,Dewasa (30-45)
57709,44,1.0,6.95,4.1,1,0,Rendah,Male,Dewasa (30-45)
57710,31,1.0,6.86,6.5,1,1,Sedang,Male,Dewasa (30-45)
57711,29,1.0,5.54,6.1,1,1,Sedang,Male,Muda (<30)
57712,23,1.0,7.38,4.3,1,0,Rendah,Male,Muda (<30)
57713,36,0.0,5.96,5.4,1,1,Sedang,Female,Dewasa (30-45)
57714,46,0.0,7.47,5.9,1,1,Sedang,Female,Senior (>45)
57715,35,0.0,5.3,5.6,1,1,Sedang,Female,Dewasa (30-45)
57716,23,1.0,5.2,6.6,1,1,Sedang,Male,Muda (<30)
57717,39,1.0,5.92,7.7,1,1,Sedang,Male,Dewasa (30-45)
57718,19,0.0,8.24,6.5,1,1,Sedang,Female,Muda (<30)
57719,46,0.0,5.76,5.4,1,1,Sedang,Female,Senior (>45)
57720,52,1.0,7.08,6.9,1,1,Sedang,Male,Senior (>45)
57721,37,1.0,8.45,6.9,1,1,Sedang,Male,Dewasa (30-45)
57722,49,1.0,5.54,3.3,1,1,Sedang,Male,Senior (>45)
57723,21,0.0,6.61,6.5,1,1,Sedang,Female,Muda (<30)
57724,25,1.0,7.62,5.0,1,0,Rendah,Male,Muda (<30)
57725,27,0.0,5.98,4.9,1,1,Sedang,Female,Muda (<30)
57726,43,0.0,8.16,1.0,1,0,Rendah,Female,Dewasa (30-45)
57727,33,1.0,7.9,5.9,1,1,Sedang,Male,Dewasa (30-45)
57728,28,0.0,7.8,4.4,1,0,Rendah,Female,Muda (<30)
57729,23,0.0,4.65,6.2,1,2,Tinggi,Female,Muda (<30)
57730,45,0.0,6.79,5.9,1,1,Sedang,Female,Dewasa (30-45)
57731,18,0.0,7.54,6.5,1,1,Sedang,Female,Muda (<30)
57732,28,1.0,6.45,4.4,1,1,Sedang,Male,Muda (<30)
57733,25,1.0,5.67,6.0,1,1,Sedang,Male,Muda (<30)
57734,22,1.0,7.05,6.5,1,1,Sedang,Male,Muda (<30)
57735,23,0.0,7.07,4.0,1,0,Rendah,Female,Muda (<30)
57736,33,0.0,7.64,4.7,1,0,Rendah,Female,Dewasa (30-45)
57737,31,0.0,8.48,4.6,1,0,Rendah,Female,Dewasa (30-45)
57738,34,0.0,6.39,5.8,1,1,Sedang,Female,Dewasa (30-45)
57739,41,1.0,6.09,6.9,1,1,Sedang,Male,Dewasa (30-45)
57740,50,0.0,5.93,3.1,1,1,Sedang,Female,Senior (>45)
57741,22,0.0,5.75,4.5,1,1,Sedang,Female,Muda (<30)
57742,21,1.0,6.14,6.4,1,1,Sedang,Male,Muda (<30)
57743,28,0.0,3.81,7.8,1,2,Tinggi,Female,Muda (<30)
57744,35,0.0,5.28,5.4,1,1,Sedang,Female,Dewasa (30-45)
57745,21,0.0,5.55,7.6,1,1,Sedang,Female,Muda (<30)
57746,41,0.0,5.66,8.4,1,1,Sedang,Female,Dewasa (30-45)
57747,35,1.0,5.42,6.9,1,1,Sedang,Male,Dewasa (30-45)
57748,42,0.0,7.24,6.0,1,1,Sedang,Female,Dewasa (30-45)
57749,29,0.0,5.81,4.7,1,1,Sedang,Female,Muda (<30)
57750,30,0.0,5.54,6.0,1,1,Sedang,Female,Muda (<30)
57751,45,1.0,6.44,7.6,1,1,Sedang,Male,Dewasa (30-45)
57752,26,0.0,8.15,1.5,1,0,Rendah,Female,Muda (<30)
57753,30,1.0,4.29,6.4,1,2,Tinggi,Male,Muda (<30)
57754,18,1.0,5.18,7.2,1,1,Sedang,Male,Muda (<30)
57755,35,1.0,6.45,6.6,1,1,Sedang,Male,Dewasa (30-45)
57756,47,1.0,4.26,7.6,1,2,Tinggi,Male,Senior (>45)
57757,19,0.0,4.88,7.7,1,2,Tinggi,Female,Muda (<30)
57758,37,1.0,9.46,3.8,1,0,Rendah,Male,Dewasa (30-45)
57759,47,0.0,8.32,3.4,1,0,Rendah,Female,Senior (>45)
57760,33,1.0,5.15,4.5,1,1,Sedang,Male,Dewasa (30-45)
57761,27,1.0,5.9,5.3,1,1,Sedang,Male,Muda (<30)
57762,67,0.0,7.31,5.3,1,1,Sedang,Female,Senior (>45)
57763,20,1.0,4.65,4.4,1,1,Sedang,Male,Muda (<30)
57764,25,0.0,8.0,2.8,1,0,Rendah,Female,Muda (<30)
57765,49,1.0,5.97,5.3,1,1,Sedang,Male,Senior (>45)
57766,27,1.0,5.01,8.2,1,1,Sedang,Male,Muda (<30)
57767,45,1.0,4.19,5.9,1,1,Sedang,Male,Dewasa (30-45)
57768,28,0.0,6.17,6.3,1,1,Sedang,Female,Muda (<30)
57769,45,1.0,6.0,5.6,1,1,Sedang,Male,Dewasa (30-45)
57770,40,1.0,4.0,5.2,1,1,Sedang,Male,Dewasa (30-45)
57771,32,0.0,7.28,5.6,1,1,Sedang,Female,Dewasa (30-45)
57772,34,0.0,5.89,6.5,1,1,Sedang,Female,Dewasa (30-45)
57773,24,0.0,6.89,6.9,1,1,Sedang,Female,Muda (<30)
57774,22,1.0,8.34,4.8,1,0,Rendah,Male,Muda (<30)
57775,41,0.0,7.88,4.2,1,0,Rendah,Female,Dewasa (30-45)
57776,47,0.0,5.78,6.3,1,1,Sedang,Female,Senior (>45)
57777,41,1.0,5.44,5.7,1,1,Sedang,Male,Dewasa (30-45)
57778,51,1.0,5.29,2.4,1,1,Sedang,Male,Senior (>45)
57779,50,0.0,8.16,4.1,1,0,Rendah,Female,Senior (>45)
57780,43,1.0,7.04,5.3,1,1,Sedang,Male,Dewasa (30-45)
57781,50,0.0,7.15,6.9,1,1,Sedang,Female,Senior (>45)
57782,23,1.0,7.04,3.3,1,0,Rendah,Male,Muda (<30)
57783,41,1.0,7.61,5.8,1,1,Sedang,Male,Dewasa (30-45)
57784,42,0.0,7.03,5.1,1,1,Sedang,Female,Dewasa (30-45)
57785,23,1.0,6.63,6.6,1,1,Sedang,Male,Muda (<30)
57786,51,0.0,6.54,6.4,1,1,Sedang,Female,Senior (>45)
57787,18,1.0,4.94,7.0,1,2,Tinggi,Male,Muda (<30)
57788,31,1.0,6.02,5.4,1,1,Sedang,Male,Dewasa (30-45)
57789,18,1.0,4.64,4.2,1,1,Sedang,Male,Muda (<30)
57790,34,0.0,5.42,4.3,1,1,Sedang,Female,Dewasa (30-45)
57791,31,1.0,6.93,4.9,1,0,Rendah,Male,Dewasa (30-45)
57792,37,0.0,4.29,6.0,1,1,Sedang,Female,Dewasa (30-45)
57793,43,1.0,6.46,5.8,1,1,Sedang,Male,Dewasa (30-45)
57794,43,0.0,7.78,6.4,1,1,Sedang,Female,Dewasa (30-45)
57795,41,1.0,6.48,6.4,1,1,Sedang,Male,Dewasa (30-45)
57796,21,1.0,8.48,6.3,1,1,Sedang,Male,Muda (<30)
57797,31,1.0,4.97,5.3,1,1,Sedang,Male,Dewasa (30-45)
57798,45,0.0,7.87,3.5,1,0,Rendah,Female,Dewasa (30-45)
57799,39,0.0,5.75,4.4,1,1,Sedang,Female,Dewasa (30-45)
57800,40,1.0,8.37,6.6,1,1,Sedang,Male,Dewasa (30-45)
57801,25,0.0,7.4,5.6,1,1,Sedang,Female,Muda (<30)
57802,28,1.0,4.86,9.5,1,2,Tinggi,Male,Muda (<30)
57803,56,0.0,8.6,5.1,1,1,Sedang,Female,Senior (>45)
57804,47,0.0,5.27,5.3,1,1,Sedang,Female,Senior (>45)
57805,23,0.0,6.71,7.5,1,1,Sedang,Female,Muda (<30)
57806,35,0.0,7.36,4.3,1,0,Rendah,Female,Dewasa (30-45)
57807,33,0.0,7.83,9.0,1,1,Sedang,Female,Dewasa (30-45)
57808,32,1.0,6.12,7.8,1,1,Sedang,Male,Dewasa (30-45)
57809,32,1.0,7.23,5.8,1,1,Sedang,Male,Dewasa (30-45)
57810,38,0.0,5.38,5.0,1,1,Sedang,Female,Dewasa (30-45)
57811,58,0.0,5.27,9.2,1,1,Sedang,Female,Senior (>45)
57812,49,0.0,4.13,6.1,1,2,Tinggi,Female,Senior (>45)
57813,49,0.0,6.5,6.0,1,1,Sedang,Female,Senior (>45)
57814,40,0.0,6.91,6.3,1,1,Sedang,Female,Dewasa (30-45)
57815,18,0.0,6.53,7.0,1,1,Sedang,Female,Muda (<30)
57816,31,1.0,4.78,5.7,1,1,Sedang,Male,Dewasa (30-45)
57817,34,1.0,8.38,6.2,1,1,Sedang,Male,Dewasa (30-45)
57818,47,1.0,5.79,6.2,1,1,Sedang,Male,Senior (>45)
57819,52,0.0,6.78,2.9,1,0,Rendah,Female,Senior (>45)
57820,32,0.0,6.48,6.5,1,1,Sedang,Female,Dewasa (30-45)
57821,27,0.0,4.25,8.0,1,2,Tinggi,Female,Muda (<30)
57822,28,0.0,4.27,7.9,1,2,Tinggi,Female,Muda (<30)
57823,36,0.0,4.74,9.0,1,2,Tinggi,Female,Dewasa (30-45)
57824,26,0.0,6.65,6.0,1,1,Sedang,Female,Muda (<30)
57825,51,1.0,5.31,6.1,1,1,Sedang,Male,Senior (>45)
57826,31,0.0,7.34,1.7,1,0,Rendah,Female,Dewasa (30-45)
57827,63,0.0,7.28,7.9,1,1,Sedang,Female,Senior (>45)
57828,22,1.0,5.77,4.2,1,1,Sedang,Male,Muda (<30)
57829,24,0.0,5.56,4.7,1,1,Sedang,Female,Muda (<30)
57830,34,0.0,5.74,7.1,1,1,Sedang,Female,Dewasa (30-45)
57831,48,0.0,6.62,5.7,1,1,Sedang,Female,Senior (>45)
57832,29,0.0,5.3,6.4,1,1,Sedang,Female,Muda (<30)
57833,46,1.0,6.23,5.0,1,1,Sedang,Male,Senior (>45)
57834,31,0.0,6.67,5.8,1,1,Sedang,Female,Dewasa (30-45)
57835,47,0.0,5.15,8.1,1,1,Sedang,Female,Senior (>45)
57836,26,0.0,7.45,3.0,1,0,Rendah,Female,Muda (<30)
57837,32,0.0,8.29,5.1,1,1,Sedang,Female,Dewasa (30-45)
57838,26,0.0,5.69,7.4,1,1,Sedang,Female,Muda (<30)
57839,25,0.0,6.81,7.5,1,1,Sedang,Female,Muda (<30)
57840,31,1.0,5.59,5.0,1,1,Sedang,Male,Dewasa (30-45)
57841,28,0.0,6.27,6.8,1,1,Sedang,Female,Muda (<30)
57842,44,0.0,5.75,5.5,1,1,Sedang,Female,Dewasa (30-45)
57843,42,1.0,6.04,8.3,1,1,Sedang,Male,Dewasa (30-45)
57844,29,0.0,5.83,6.1,1,1,Sedang,Female,Muda (<30)
57845,64,1.0,7.34,6.6,1,1,Sedang,Male,Senior (>45)
57846,59,1.0,9.12,6.3,1,1,Sedang,Male,Senior (>45)
57847,52,0.0,6.87,4.7,1,0,Rendah,Female,Senior (>45)
57848,36,1.0,9.53,3.3,1,0,Rendah,Male,Dewasa (30-45)
57849,31,0.0,5.21,5.4,1,1,Sedang,Female,Dewasa (30-45)
57850,27,0.0,6.66,6.6,1,1,Sedang,Female,Muda (<30)
57851,18,1.0,6.24,5.8,1,1,Sedang,Male,Muda (<30)
57852,38,0.0,6.76,5.5,1,1,Sedang,Female,Dewasa (30-45)
57853,35,1.0,4.31,10.0,1,2,Tinggi,Male,Dewasa (30-45)
57854,38,1.0,6.41,4.9,1,1,Sedang,Male,Dewasa (30-45)
57855,36,0.0,7.35,2.9,1,0,Rendah,Female,Dewasa (30-45)
57856,22,0.0,6.41,4.0,1,1,Sedang,Female,Muda (<30)
57857,40,1.0,5.78,7.2,1,1,Sedang,Male,Dewasa (30-45)
57858,29,1.0,3.6,7.9,1,2,Tinggi,Male,Muda (<30)
57859,34,0.0,6.59,5.8,1,1,Sedang,Female,Dewasa (30-45)
57860,29,0.0,5.89,5.7,1,1,Sedang,Female,Muda (<30)
57861,18,1.0,6.34,7.5,1,1,Sedang,Male,Muda (<30)
57862,49,1.0,5.97,6.7,1,1,Sedang,Male,Senior (>45)
57863,23,1.0,6.49,5.4,1,1,Sedang,Male,Muda (<30)
57864,36,1.0,6.45,5.5,1,1,Sedang,Male,Dewasa (30-45)
57865,49,1.0,6.59,8.6,1,1,Sedang,Male,Senior (>45)
57866,25,,3.81,6.1,1,2,Tinggi,,Muda (<30)
57867,31,1.0,5.79,6.3,1,1,Sedang,Male,Dewasa (30-45)
57868,29,1.0,4.48,6.7,1,2,Tinggi,Male,Muda (<30)
57869,21,1.0,7.47,3.5,1,0,Rendah,Male,Muda (<30)
57870,31,1.0,5.73,3.7,1,1,Sedang,Male,Dewasa (30-45)
57871,33,0.0,7.3,6.0,1,1,Sedang,Female,Dewasa (30-45)
57872,19,0.0,5.08,7.8,1,1,Sedang,Female,Muda (<30)
57873,33,0.0,6.46,5.6,1,1,Sedang,Female,Dewasa (30-45)
57874,21,1.0,4.35,8.2,1,2,Tinggi,Male,Muda (<30)
57875,50,0.0,6.53,6.0,1,1,Sedang,Female,Senior (>45)
57876,38,1.0,7.12,6.0,1,1,Sedang,Male,Dewasa (30-45)
57877,20,1.0,7.79,4.3,1,0,Rendah,Male,Muda (<30)
57878,46,1.0,7.42,6.7,1,1,Sedang,Male,Senior (>45)
57879,29,0.0,6.46,5.4,1,1,Sedang,Female,Muda (<30)
57880,25,0.0,6.99,5.7,1,1,Sedang,Female,Muda (<30)
57881,26,0.0,5.69,6.4,1,1,Sedang,Female,Muda (<30)
57882,37,0.0,6.7,6.4,1,1,Sedang,Female,Dewasa (30-45)
57883,21,0.0,5.4,8.3,1,1,Sedang,Female,Muda (<30)
57884,20,0.0,6.89,5.8,1,1,Sedang,Female,Muda (<30)
57885,38,1.0,5.37,7.3,1,1,Sedang,Male,Dewasa (30-45)
57886,61,0.0,6.25,5.9,1,1,Sedang,Female,Senior (>45)
57887,33,1.0,6.75,7.1,1,1,Sedang,Male,Dewasa (30-45)
57888,31,1.0,5.68,8.8,1,1,Sedang,Male,Dewasa (30-45)
57889,55,1.0,6.62,6.9,1,1,Sedang,Male,Senior (>45)
57890,25,0.0,6.02,4.4,1,1,Sedang,Female,Muda (<30)
57891,25,1.0,6.84,2.4,1,0,Rendah,Male,Muda (<30)
57892,51,1.0,5.36,7.1,1,1,Sedang,Male,Senior (>45)
57893,38,0.0,6.73,4.5,1,0,Rendah,Female,Dewasa (30-45)
57894,20,,7.27,2.5,1,0,Rendah,,Muda (<30)
57895,39,1.0,5.38,4.3,1,1,Sedang,Male,Dewasa (30-45)
57896,45,1.0,5.39,5.4,1,1,Sedang,Male,Dewasa (30-45)
57897,26,0.0,5.33,6.5,1,1,Sedang,Female,Muda (<30)
57898,30,1.0,6.89,5.5,1,1,Sedang,Male,Muda (<30)
57899,24,1.0,6.7,4.0,1,0,Rendah,Male,Muda (<30)
57900,38,1.0,6.5,7.7,1,1,Sedang,Male,Dewasa (30-45)
57901,39,1.0,5.83,5.7,1,1,Sedang,Male,Dewasa (30-45)
57902,20,1.0,7.6,5.4,1,1,Sedang,Male,Muda (<30)
57903,39,0.0,7.3,5.3,1,1,Sedang,Female,Dewasa (30-45)
57904,39,1.0,8.19,1.0,1,0,Rendah,Male,Dewasa (30-45)
57905,19,1.0,7.06,5.1,1,1,Sedang,Male,Muda (<30)
57906,35,0.0,6.53,2.3,1,0,Rendah,Female,Dewasa (30-45)
57907,37,1.0,6.69,4.0,1,0,Rendah,Male,Dewasa (30-45)
57908,31,1.0,4.37,6.3,1,2,Tinggi,Male,Dewasa (30-45)
57909,50,1.0,4.36,8.0,1,2,Tinggi,Male,Senior (>45)
57910,28,0.0,8.08,7.0,1,1,Sedang,Female,Muda (<30)
57911,20,1.0,5.99,5.2,1,1,Sedang,Male,Muda (<30)
57912,39,0.0,5.4,6.5,1,1,Sedang,Female,Dewasa (30-45)
57913,37,1.0,6.5,7.1,1,1,Sedang,Male,Dewasa (30-45)
57914,63,1.0,3.8,6.5,1,2,Tinggi,Male,Senior (>45)
57915,25,0.0,7.47,3.5,1,0,Rendah,Female,Muda (<30)
57916,30,1.0,6.48,3.9,1,1,Sedang,Male,Muda (<30)
57917,32,1.0,7.61,1.0,1,0,Rendah,Male,Dewasa (30-45)
57918,48,1.0,5.57,5.3,1,1,Sedang,Male,Senior (>45)
57919,31,1.0,5.07,8.4,1,1,Sedang,Male,Dewasa (30-45)
57920,43,0.0,6.63,7.3,1,1,Sedang,Female,Dewasa (30-45)
57921,23,0.0,5.46,8.2,1,1,Sedang,Female,Muda (<30)
57922,30,1.0,5.37,6.7,1,1,Sedang,Male,Muda (<30)
57923,23,0.0,5.43,3.9,1,1,Sedang,Female,Muda (<30)
57924,55,0.0,4.76,6.4,1,2,Tinggi,Female,Senior (>45)
57925,24,1.0,6.34,6.6,1,1,Sedang,Male,Muda (<30)
57926,31,0.0,5.88,4.4,1,1,Sedang,Female,Dewasa (30-45)
57927,21,1.0,6.74,6.3,1,1,Sedang,Male,Muda (<30)
57928,52,,5.64,7.4,1,1,Sedang,,Senior (>45)
57929,37,0.0,7.9,3.8,1,0,Rendah,Female,Dewasa (30-45)
57930,57,1.0,5.6,5.8,1,1,Sedang,Male,Senior (>45)
57931,19,0.0,5.54,7.5,1,1,Sedang,Female,Muda (<30)
57932,24,0.0,5.57,6.2,1,1,Sedang,Female,Muda (<30)
57933,30,1.0,5.22,5.2,1,1,Sedang,Male,Muda (<30)
57934,37,1.0,6.71,7.0,1,1,Sedang,Male,Dewasa (30-45)
57935,28,0.0,5.41,7.0,1,1,Sedang,Female,Muda (<30)
57936,41,1.0,9.34,4.3,1,0,Rendah,Male,Dewasa (30-45)
57937,23,1.0,5.34,7.0,1,1,Sedang,Male,Muda (<30)
57938,37,0.0,6.28,6.1,1,1,Sedang,Female,Dewasa (30-45)
57939,30,1.0,7.18,2.0,1,0,Rendah,Male,Muda (<30)
57940,34,0.0,7.71,5.1,1,1,Sedang,Female,Dewasa (30-45)
57941,36,1.0,5.88,8.2,1,1,Sedang,Male,Dewasa (30-45)
57942,20,0.0,7.93,5.0,1,0,Rendah,Female,Muda (<30)
57943,52,0.0,8.11,6.8,1,1,Sedang,Female,Senior (>45)
57944,44,0.0,6.23,5.7,1,1,Sedang,Female,Dewasa (30-45)
57945,32,0.0,6.22,4.5,1,1,Sedang,Female,Dewasa (30-45)
57946,35,0.0,7.75,2.9,1,0,Rendah,Female,Dewasa (30-45)
57947,19,0.0,7.07,3.9,1,0,Rendah,Female,Muda (<30)
57948,33,1.0,6.44,6.3,1,1,Sedang,Male,Dewasa (30-45)
57949,31,0.0,7.76,4.9,1,0,Rendah,Female,Dewasa (30-45)
57950,29,0.0,7.34,6.0,1,1,Sedang,Female,Muda (<30)
57951,45,0.0,7.8,4.2,1,0,Rendah,Female,Dewasa (30-45)
57952,24,1.0,6.1,5.5,1,1,Sedang,Male,Muda (<30)
57953,24,,5.54,4.9,1,1,Sedang,,Muda (<30)
57954,34,0.0,8.92,6.4,1,1,Sedang,Female,Dewasa (30-45)
57955,40,0.0,6.57,2.5,1,0,Rendah,Female,Dewasa (30-45)
57956,18,0.0,7.1,3.3,1,0,Rendah,Female,Muda (<30)
57957,35,0.0,5.92,5.4,1,1,Sedang,Female,Dewasa (30-45)
57958,27,0.0,6.59,8.0,1,1,Sedang,Female,Muda (<30)
57959,43,0.0,6.47,4.0,1,1,Sedang,Female,Dewasa (30-45)
57960,32,1.0,8.75,1.8,1,0,Rendah,Male,Dewasa (30-45)
57961,46,1.0,8.57,4.3,1,0,Rendah,Male,Senior (>45)
57962,30,0.0,7.16,9.2,1,1,Sedang,Female,Muda (<30)
57963,46,1.0,8.18,3.7,1,0,Rendah,Male,Senior (>45)
57964,41,1.0,4.73,7.1,1,2,Tinggi,Male,Dewasa (30-45)
57965,46,1.0,6.49,7.2,1,1,Sedang,Male,Senior (>45)
57966,45,1.0,7.15,6.0,1,1,Sedang,Male,Dewasa (30-45)
57967,33,0.0,6.8,5.2,1,1,Sedang,Female,Dewasa (30-45)
57968,29,1.0,6.57,5.8,1,1,Sedang,Male,Muda (<30)
57969,43,,7.27,4.6,1,0,Rendah,,Dewasa (30-45)
57970,29,1.0,6.53,4.1,1,0,Rendah,Male,Muda (<30)
57971,21,1.0,5.92,7.3,1,1,Sedang,Male,Muda (<30)
57972,48,0.0,6.78,5.9,1,1,Sedang,Female,Senior (>45)
57973,30,0.0,5.01,7.1,1,1,Sedang,Female,Muda (<30)
57974,22,0.0,6.98,6.4,1,1,Sedang,Female,Muda (<30)
57975,38,1.0,5.48,5.7,1,1,Sedang,Male,Dewasa (30-45)
57976,50,1.0,5.08,8.4,1,1,Sedang,Male,Senior (>45)
57977,48,0.0,6.05,5.9,1,1,Sedang,Female,Senior (>45)
57978,35,1.0,4.89,8.1,1,2,Tinggi,Male,Dewasa (30-45)
57979,21,0.0,4.96,6.7,1,2,Tinggi,Female,Muda (<30)
57980,40,0.0,7.19,7.2,1,1,Sedang,Female,Dewasa (30-45)
57981,37,,9.63,1.0,1,0,Rendah,,Dewasa (30-45)
57982,25,1.0,6.12,4.7,1,1,Sedang,Male,Muda (<30)
57983,50,0.0,6.0,6.4,1,1,Sedang,Female,Senior (>45)
57984,21,1.0,4.97,5.9,1,1,Sedang,Male,Muda (<30)
57985,29,1.0,7.43,5.9,1,1,Sedang,Male,Muda (<30)
57986,21,0.0,6.77,4.1,1,0,Rendah,Female,Muda (<30)
57987,51,1.0,4.66,7.5,1,2,Tinggi,Male,Senior (>45)
57988,19,1.0,5.13,5.8,1,1,Sedang,Male,Muda (<30)
57989,31,1.0,5.7,6.4,1,1,Sedang,Male,Dewasa (30-45)
57990,48,1.0,3.51,8.2,1,2,Tinggi,Male,Senior (>45)
57991,26,1.0,6.87,4.1,1,0,Rendah,Male,Muda (<30)
57992,21,1.0,6.2,5.2,1,1,Sedang,Male,Muda (<30)
57993,22,0.0,6.21,4.7,1,1,Sedang,Female,Muda (<30)
57994,30,0.0,7.38,4.6,1,0,Rendah,Female,Muda (<30)
57995,31,1.0,6.83,6.2,1,1,Sedang,Male,Dewasa (30-45)
57996,41,0.0,5.03,8.6,1,1,Sedang,Female,Dewasa (30-45)
57997,25,1.0,7.37,5.1,1,1,Sedang,Male,Muda (<30)
57998,40,1.0,6.39,6.6,1,1,Sedang,Male,Dewasa (30-45)
57999,68,1.0,6.14,9.0,1,1,Sedang,Male,Senior (>45)
